index,target,tags
29779,63,animal | brown | fur | grass | green | hide | lush | stand
24161,24,chair | flip | gymnast | handstand | jump | person | skate | man | perform | pole | ramp | skateboarder | skater | skier | snowboarder | stool | stunt | trick
17464,22,clock | wall | hang | wall clock
33386,34,animal | stand
40945,24,alcohol | beverage | boat | bow tie | brandy | catch | cocktail dress | cognac | liquor | cup | drink | hand | wine | liquid | man | tie | wine glass
342,3,animal | area | bear | bear cub | black | brown bear | forest | grass | lush | stand | tree | walk | wood
23536,84,chair | table | dinning table | side table | floor | stool | wood floor
5845,78,spiral | grass | green | snake | swirl | white | worm
17873,25,armchair | black | chair | daybed | pad | red | stool
12336,79,bud | flower | green | greenery | lush | plant | stem | vegetation | yellow
49119,7,beetle | black | bug | close-up | leaf | green | insect | ladybird
18917,82,clear | fill | flower | glass vase | sky | stem | sunflower | vase | yellow
31853,22,clock | circle | dial | stop watch | watch
41960,30,animal | aquarium | cage | chopstick | dolphin | sea | tank | swim | water
43684,5,bed | bed frame | bedroom | lamp | dresser | headboard | nightstand | pillow | room | wall lamp | twin
9440,43,animal | bird feeder | bird house | cat | floor | paw | tabby | toy
9053,80,animal | face | head | man | selfie | squirrel | stare | wear
34603,85,army | army tank | car | cloudy | dirt field | drive | jeep | sky | tank | turret | vehicle
30132,21,alcohol | beverage | catch | gasmask | person | man | selfie | wear
15394,3,animal | barrel | brown | brown bear | elephant | food | milk | sky | stand
36683,14,butterfly | floor | lay | man | stomach | woman
43170,53,container | table | display | fruit | fruit stand | orange | tangerine
35306,5,bed | bedroom | lamp | chair | comfort | floor | hardwood floor | headboard | nightstand | pillow | room | stool | white | wood floor
19773,88,joker | face | man | selfie | tie | totem pole
43203,33,forest | lush | man | trail | tree | wood
40059,75,animal | black | floor | grass | grassy | lush | magpie | tail
22540,91,lamp | stool | stump | tree trunk
2004,16,
20843,60,sky | street sign
21991,82,animal | bug | close-up | daisy | flower | insect | petal | pollen | sunflower | yellow
6382,89,beach | cone | construction site | excavator | dozer | equipment | sea | sand | toy | toy car | tractor | yellow
12437,67,hut | man | night | wear
18339,90,go | move | pass | passenger train | railroad | track | train | train car | train track | travel | tree
1113,38,animal | grass | grassy | kangaroo | lush | pole | stand | tree
8163,27,animal | floor | lay | stone | toy
43348,64,animal | dog | floor | husky | neckband | paw | pet | stare | toy | white
29508,69,blue | gun | image | pole | sky | street sign | umbrella
29905,2,baby | bath | bathroom sink | boy | child | cloth | diaper | head | laugh | tub | veil | wash | white
48261,98,brush | catch | smartphone | girl | phone | selfie | take | woman
11712,21,animal | ape | chimpanzee | enclosure | selfie | stand | stare
49834,5,bed | bedroom | lamp | comfort | person | man | pillow | room | wall lamp
4004,44,bug | crack | floor | gecko | lizard | yellow
3792,30,dolphin | fly | jump | sea | pod | water | whale
25544,69,fighter jet | fly | launch | missile | rocket | sky | spacecraft
31775,82,building | field | sky | sunflower | sunflower field | yellow
18786,85,animal | cat | dozer | floor
24283,19,animal | brown | bull | calf | cattle | cow | enclosure | pen | stand
34814,2,balustrade | stool
434,71,boat | island | sea | sky | tree | water
38556,53,table | orange | peel | slice | surface
47695,17,building | tower | sky
1092,5,art | karate | man | martial | room | stool
39476,7,beetle | bug | floor | stool
17992,65,boy | catch | man | read | room | selfie | tie
21074,62,flower | greenery | plant | poppy | red | stem
49552,36,animal | cage | face | guinea pig | hamster | mouse | nose | pet | rodent | stare | white
3709,91,animal | aquarium | fish | goldfish | tank | swim | yellow
30941,26,bug | close-up | insect | spider
3820,59,animal | hillside | man | stone | stand | tree
10427,43,animal | brown | enclosure | fence | ledge | monkey | orangutan | sit | stare | tree
21774,39,hand | person | man
1058,64,floor | stand | walk
13868,30,animal | dolphin | fin | sea | sea lion | seal | shark | swim | water
18928,20,chair | daybed | pad | stool | white
5093,63,animal | bear cub | black | brown bear | enclosure | stone | stand | tree | wood
31177,1,animal | blue | pole | purple | stool | tool | toy | yellow
16900,61,face
8116,89,construction site | excavator | dozer | equipment | road
34847,54,blue | container | fill | floral arrangement | flower | glass vase | lily | pot | vase | white
4288,36,animal | catch | guinea pig | hamster | pet
24205,39,close-up | computer | keyboard | key | white
42538,98,catch | hand | girl | hair | laugh | man | remote | selfie | shirt | white | woman
40740,6,animal | car | floor | jeep | school bus | yellow
8192,1,animal | cage | fish | pet | toy | yellow
20031,21,chimpanzee | goggles | person | man | sea | stand | stare | wear | wetsuit
38693,57,apple | banana | cube | table | fruit | orange | peach | produce
37672,69,horizon | night view | sea | sky | sun
46335,4,person | lap | man | pet
14266,91,animal | image | pet | tie
30837,72,animal | bear | bear cub | brown | floor | polar bear | snow | stuff | teddy | toy | white
45284,43,animal | brown | chase | pony | horse | grass | grassy | lush | stand | toy
8183,59,lighthouse | blue | sky | tree
41820,56,cloud | cloudy | evening sky | sea | pole | sky | sun | sunset
30699,58,car | fire truck | park | pick up | red | tow truck | truck
15075,62,bloom | bud | flower | magnolia | petal | pink | stem | tulip
3111,34,animal | floor | fox | leash | red | stand | stare | tail
1722,23,cloud | cloudy | field | fly | kite | sky
46513,39,bite | catch | hand | man | selfie
38553,94,appliance | bureau | cabinet | closet | drawer | dresser | floor | home appliance | oven | room
16742,68,car | drive | mountain path | road | rural | sky
34655,70,flower | garden | greenery | hibiscus flower | lush | petal | plant | white
48362,45,ball | bottle | lamp | glass vase | white
3906,14,blue | butterfly | floor | shadow | turquoise | wing
48848,35,boy | child | dress | flower | girl | hat | head | red | smile | sun hat | toddler | wear | yellow
33240,23,cloud | cloudy | fly | sky
41902,63,animal | brown | dog | floor | fur | grass | green | lush | paw | pomeranian
12328,71,cloud | cloudy | sea | sky
5271,45,flower | fruit | knot | orange | red
36828,84,canteen | child | classroom | table | student | sit | wheelchair
38756,28,table | electronic | game controller | jug | mouse | remote | tea pot | white
16845,78,animal | close-up | fang | gecko | jaw | mouth | open | reptile | smile
11097,61,cream | cake | plate | food | fruit | fruit salad | pastry | peak | platter | salad | white
20787,83,cherry | cherry tomato | fruit | pepper | produce | red | stem | tomato
38776,18,bug | butterfly | caterpillar | leaf | green | insect | larva | plant | stem | worm
22607,73,animal | aquarium | blue | dolphin | grampus | humpback whale | marine | sea | pod | sea lion | seal | tank | swim | water | whale
18936,77,snail
21681,88,baseball bat | catch | man | selfie
42960,92,catch | hand | flower | person | lap | neckband | pet | pink | smell | white
24678,30,animal | fighter jet | boat | grampus | jet | sea | sky | swim | water
15386,23,animal | black | photo | stand | white
43673,50,animal | catch | cloth | hand | person | mouse | pet
10676,21,baseball bat | catch | hand | gasmask | goggles | gun | person | man | robe | selfie | sweatshirt | wear
25276,21,animal | ape | black | chimpanzee | dog | grass | green | lush | stand
18130,74,brush | comb | hand | girl | hair | person | selfie | tie | woman
8214,42,animal | brown | cage | dog | dog house | glass door | out | paw | pet | stare | window
24,59,forest | lush | sky | tree
13580,25,armchair | chair | daybed | pillow | red
16771,6,chair | table | dinning table | floor | food
49963,23,blanket | cloud | cloudy | fly | man | mountain | ski slope | skier | sky | snow | snowboarder | snowy
23583,36,animal | brown | floor | guinea pig | hamster | neckband | pet | selfie | stare | toy | white
36009,49,calm | person | lake | reflect | reflection | sky | water
8002,83,apple | fruit | yellow
42034,84,chair | table | dinning table | plate | fireplace | food | mantle | platter | room | tablecloth
37859,92,bloom | daffodil | flower | plant | stem | yellow
49929,4,animal
36,81,bus | taxi | car | city bus | curb | drive | image | night | road | school bus | yellow
20482,56,swimwear | dress | goggles | hat | palm tree | stand | straw hat | sun hat | sunglasses | tree | wear | woman
37981,63,car | road
14670,39,computer | keyboard | key | mouse
25316,45,animal | floor | food | stone
44500,35,coat | girl | person | jacket | red | snow | stand | walk | wear | woman
48826,26,octopus | red | spider
21339,65,animal | brown | field | grass | grassy | green | ground squirrel | lush | rodent | squirrel | stand | walk
29406,10,table | floor | mouse | surface
31072,14,animal | floor | skate | lay
9417,53,citrus fruit | fruit | grapefruit | lemon | orange | tangerine | yellow
43048,12,building | factory | power station | sky
27591,70,flower | green | lush | pink | plant | stem
47060,88,animal | bengal tiger | face | lion | stare | white
31413,71,balustrade | boat | cruise | cruise ship | deck | man | sea | rail | water
35434,10,dial | stop watch
13398,73,animal | aquarium | blue | diver | fish | grampus | sea | sea lion | seal | stingray | tank | swim | underwater | water | whale
41711,27,carp | float | koi | lake | pink | pond | swim | water
28435,79,bird | table | display | figurine | glass table | miniature | stand | stool
16015,8,table | floor | stool | wine glass
5201,92,daffodil | flower | lily | plant | stem | tulip | yellow
32737,38,animal | brown | floor | goat | lamb | leash | ram | stand | white
9906,26,ballerina | floor | person | man | skateboarder | stool | woman
33339,43,animal | brown | cigarette | floor | grass | lay
2428,23,car window | cloud | sky
32498,60,animal | field | grass | grassland | grassy | graze | herd | lush | open | pasture | savanna | stand
2536,38,animal | brown | car window | dog | pet | stand | umbrella | window
13987,3,animal | bear | bison | brown | brown bear | field | grass | grassy | gray | green | lush | stand
13755,49,mountain | mountain view | sky
7745,30,animal | blue | calf | dolphin | fin | grampus | humpback whale | sea | pod | shark | tank | swim | swimmer | underwater | water | whale | white
691,32,animal | baby elephant | elephant | stand | tusk
46336,47,green | lush | park | park bench | tree
24553,75,animal | badger | lush | polecat
1213,5,bed | hospital bed | sea | pillow | sky | white
49409,29,animal | dinosaur | figurine | floor | toy
25769,38,animal | brown | grass | kangaroo | lush | stand | stare
37129,18,banana tree | bird | black | branch | green | greenery | lush | parrot | perch | plant | sit | stem | tree | vegetation
40198,27,catch | control | hand | floor | game controller | person | man | play | remote | video game | Wii | Wii controller | woman
45476,23,bus window | person | sea | sky | train window | window
22333,72,animal | enclosure | stone | sculpture | stand
940,11,swimwear | boy | child | goggles | life jacket | play | pool | raft | shirtless | toy
10518,4,animal | brown | brown bear | enclosure | ledge | orangutan | sit
9979,65,animal | brown | corgi | dog | floor | lay | pillow | relax | sleep | stare
15633,67,animal | aquarium | fish | sea | stingray | tank | swim | swimmer | underwater | water | whale
32963,18,building | sky
